Titulo,URL,Data,Noticia,Classe,QNT DE ERROS GRAMATICAIS,QNT CARACTERES,QNT PALAVRAS,QNTD LETRAS MAIUSCULAS,QNTD PONTUACAO,QNTD ADJETIVOS,QNTD SUBSTANTIVOS,QNTD VERBOS,QNTD ADVERBIOS,QNTD SUBSTANTIVOS PROPRIOS,QNTD PRONOMES,SENTIMENTO,PROB NEG,PROB NEU,PROB POS
Pesquisa do Paraná Pesquisas de hoje mostra que Bolsonaro vence em todos os estados #boato,boatos.org,13/09/2022,"pesquisa realizada hoje! paraná pesquisas registrado no tse: *candidato* vence hoje em todos os estados, porque o povo quer que ele continue!acre: candidato 74,18 % alagoas:candidato 58,36% amapá: candidato 72,29% amazonas: candidato 66,18% bahia: candidato 69,62% ceará: candidato 67,46% *distrito federal*: candidato 71,25% *espírito santo*: candidato 80,70% *goiás*: candidato 77,25% maranhão: candidato 61,90% mato grosso: candidato 60,36% mato grosso sul: candidato 54,55% minas:;candidato 62,81% pará: candidato 59,67% paraíba: candidato 60,91% paraná: candidato 67,88% pernambuco: candidato 68,09% piauí: candidato 65,71% rio janeiro: candidato 69,72% rio grande norte:candidato 76,51% rio grande sul: candidato 69,39% rondônia candidato 69,85 % roraima: candidato 60,43%*santa catarina: candidato 82,41%* *são paulo: candidato 71,47%* sergipe: candidato 61,13% tocantins: candidato 61,23%compartilhe e mostre que o povo cansou de ser besta! porquê o povo quer renovação! se vc faz parte deste povo, confirme repassando a amigos essa aspiração de alguem honesto sentado na cadeira de presidente de um brasil renovado. faça isso, e não se arrependerá.",0,30.13,1157,156,0.0,5.36,14.1,32.05,10.26,2.56,5.77,1.92,2,"0,03","0,93","0,04"
Lula é dono de empresa de Delaware (EUA) que tem 14% da JBS #boato,boatos.org,25/05/2017,"informação quente em primeira mão. a offshore com sede em delaware que é beneficiária de uma participação de 14% do jbs, tem como sucessor uma apólice de seguro. essa apólice teria como beneficiário o candidato e família. essa apólice está nas mãos de um ex-diretor do citibank.a receita federal já aplicou uma multa de r$ 1 bi no citibank e a justiça brasileira e americana já solicitaram ao citibank que entregue quem é a pessoa física por trás dessa lavagem de dinheiro. é questão de tempo para o candidato explodir.",0,13.33,509,90,0.0,0.39,7.78,28.89,6.67,3.33,3.33,3.33,2,"0,22","0,74","0,04"
Sérgio Moro é flagrado jantando com Temer e Rodrigo Maia #boato,boatos.org,25/04/2017,"juiz da lava jato sergio moro (psdb) jantando com temer (pmdb) (40 milhões em propinas na odebrecht) e rodrigo maia (dem) (10 milhões). mais foto do justiceiro moro, se confraternizando com bandidos.",0,21.88,199,32,0.0,0.5,3.12,37.5,12.5,3.12,6.25,3.12,2,"0,16","0,82","0,02"
Comunização definitiva da Venezuela acaba de ser comunicada #boato,boatos.org,18/09/2019,"amigos, é com imensa tristeza, que venho comunicar oficialmente, a comunização definitiva na venezuela. infelizmente o povo venezuelano acordou tarde demais. venezuela a partir de hoje, não tem mais a iniciativa privada, todas as empresas passam a ser administradas pelo estado, inclusive escolas, hospitais e bancos. será mudada a carteira de identidade, e só serão fornecidas àqueles que são adeptos a revolução bolivariana. àqueles que são contra, terão que passar por um curso de adaptação, para então depois de concluído passar por uma junta de avaliação, para verificarem se estão aptos a receber a identidade nova. só poderão se beneficiar dos serviços que o estado oferece, saúde, segurança e educação, quem tiver a nova identidade. todos os passaportes, foram cancelados, não existe mais cartões de crédito, planos de saúde, escolas particulares, viagens ao exterior, internet cancelada, celulares proibidos, dinheiros e moedas estrangeiras deverão ser enviadas ao estado. àqueles que tiverem mais de uma propriedade, deverão entregar ao estado. as terras cultivadas ou não, serão de propriedade do estado. os agricultores trabalharão para o estado. toda a economia primária, secundária e terciária, será de propriedade do governo. a prática religiosa está proibida, e todos os padres, pastores e afins estrangeiros, terão que se retirar do país. as forças armadas e as polícias, passarão a fazer parte das milícias já instaladas no governo maduro. é proibida a saída de qualquer venezuelano de seu país, e a moeda foi modificada.agora vamos verificar, como a mídia daqui, dará a notícia, e qual serão seus comentários. o brasil, já vive praticamente a comunicação, quando os três poderes, tal como lá, são simpatizantes da social comunista, esse é o plano do foro de sãopaulo, a instalação do regime bolivarianista em toda a américa latina, firmada por candidato, fhc e fidel castro, junto com toda a esquerda dos países sulamericanos. estamos rumando para a ditadura comunista, não existe oposição significativa de direita no congresso nacional, e entre escândalos e denúncias de roubo e corrupção, que são apenas cortinas de fumaça para distrair o povo, o regime comunista vai avançando na calada da noite, entre reuniões secretas e sessões escondidas do povo, na câmara e no senado. ano que vem, teremos eleições com urnas fraudáveis, exatamente como ocorre hoje na venezuela. a tristeza de ver hoje os venezuelanos estarem enfrentando o que semearam, por sua total alienação aos problemas políticos do seu país, os coloca indiretamente cúmplices dessa catástrofe, exatamente por assistirem a tudo de braços cruzados. isto é bom para ver se os brasileiros, que continuam adormecidos ou dormindo a sono solto, acordem!!!",0,7.28,2727,426,0.0,2.16,7.75,26.29,13.85,7.04,1.17,4.69,3,"0,88","0,09","0,03"
Olavo de Carvalho escreve texto sobre passos para ditadura socialista no Brasil #boato,boatos.org,09/11/2019,"texto de olavo de carvalho: 10 passos que farão do brasil uma ditadura socialista. 1- stf soltará o candidato cinicamente, ao arrepio da lei, junto com milhares de outros criminosos. 2- os brasileiros irão às ruas protestar. 3- militantes do foro de sp se infiltrarão nos movimentos provocando muita violência e até mortes, como estão fazendo em diversos países da américa latina. 4- a mídia vai culpar o presidente e seus apoiadores pela violência. 5- candidato surgirá como o pacificador ordenando o fim dos distúrbios. 6- a imprensa vai dizer que candidato não tem liderança e só candidato pode pode resolver o problema. 7- a câmara vai pedir o impeachment do presidente. 8- candidato receberá o apoio da onu e de todas as ditaduras do planeta. o sistema vai te convencer de que ele foi injustiçado pelo governo fascista e todos vão esquecer seus crimes.9- uma vez inocentado pela mídia e pelo stf, começa uma campanha bilionária pela volta de candidato à presidência. 10- uma ditadura finalmente é instalada no brasil, sob um verniz de democracia e combate às injustiças. enquanto, alguns de direita brigam e se dividem, nossos inimigos do foro de são paulo se unem e mostram profissionalismo acorde povo de deus. olavo de carvalho",0,8.21,1210,207,0.0,1.49,3.86,26.57,13.53,3.38,6.76,3.86,3,"0,63","0,34","0,03"
Alexandre de Moraes censurou vídeo dele falando mal do PT em 2016 #boato,boatos.org,03/05/2023,candidato censurou vídeo dele falando mal do partido em 2016,0,25.0,65,12,0.0,0.0,0.0,25.0,16.67,8.33,8.33,8.33,2,"0,49","0,5","0,01"
"Policiais federais, civis e militares invadiram Congresso hoje e descobriram golpe contra Bolsonaro #boato",boatos.org,13/01/2021,"acorda candidato policiais federais civis e militares invadiram o congresso nacional hoje e descobriram um grande golpe que vai ser dado em todos brasileiros , e a mídia ficou caladinha mobilização em brasília contra a pec da previdência divulguem, o máximo que puderem não podemos ficar parados!!! r$6 milhões, é o valor que vai receber cada deputado que votar pela reforma da previdência que corta a aposentadoria dos pensionista do inss, vão declarar falência pois o dinheiro vai ser usado para outros fins irão culpar a pandemia e o presidente candidato depois do brasil entrar em cãos , estão querendo tirar o zap do ar pra que essa mensagem nâo viralize áté eles tomarem uma providencia! vamos viralizar! mande pra todos seus contatos! a globo está tentando esconder a todo custo, mas o zap vai divulgando estou enviando como recebi, o stf vai quebrar os cofres publico so para atingir o presidente ! notícia vazada da inteligência de uma das forças polícias de investigação ! os aposentados terá seus salários cortado por um tempo e todos os pensionistas do brasil , fiquem atentos !!!! 11:33",0,15.68,1099,185,0.0,1.91,5.95,23.24,18.92,2.16,1.62,4.86,3,"0,61","0,28","0,11"
"Governo Bolsonaro cria projeto de construção de Ferrovia do Sol, de São Luís a Salvador #boato",boatos.org,29/12/2021,"gov. candidato candidato: governo investe pesado na malha ferroviária, a ferrovia do sol transformara o nordeste em uma potência no setor turístico e logístico do país. pátria amada brasil.olha aí o projeto para exploração do turismo no nordeste. nossa região vai se desenvolver com o comércio e artezanato, além de milhares de empregos. o presidente que veio para ficar! que maravilha.ferrovia do sol para o nordeste. se os nordestinos querem ver isso se realizar tem que começar a tirar a esquerdalha do poder agora, limpando prefeitos e vereadores.gente, vem aí a ferrovia do sol projeto do governo federal e parcerias, que vai revolucionar o turismo e a economia da região nordeste. trata-se de um circuito ferroviário completo, com 9 estações de última geração, interligando toda a região nordeste pelo litoral. começando em são luiz do maranhão e seguindo o seguinte trajeto: porto de itaqui, lençóis maranhenses, barra grande, delta do parnaíba, jericoacoara, porto de pecém, fortaleza, canoa quebrada, natal, praia do amor, porto de cabedelo, joão pessoa, jaguaribe, recife, porto de suape, porto de galinhas, maragogí, maceió, praia do francês, aracajú, costa do sauípe, praia do forte e salvador. serão 2.200 km de ferrovias, conectando todos os estados do nordeste, 9 estações para embarque e desembarque de passageiros e transporte de cargas e trens de última geração bastante confortáveis e rápidos. deixem o presidente da república trabalhar !! o brasil vai decolar !! ótima tarde a todos abçs cordiais.",0,11.72,1512,239,0.0,2.51,7.53,29.71,11.72,2.93,7.95,2.09,1,"0,02","0,18","0,8"
Congresso cria projeto de lei que prevê confisco da poupança #boato,boatos.org,26/09/2018,"vem aí um novo confisco? toda a europa ja fala sobre isso .. para: undisclosed-recipient:; assunto: vem aí um novo confisco? toda a europa ja fala sobre isso .. assunto: vem aí um novo confisco? toda a europa ja fala sobre isso .. só pode ser brincadeira! vem aí um novo confisco?enquanto os brasileiros estão entorpecidos pelo futebol copa olimpíadas a comunistada está trabalhando sorrateiramente para implantar o comunismo no brasil. veja a última armação dos petistas.depois não diga que eu não te avisei vem aí novo confisco fiquem atentos: confisco de poupança e salários projeto de lei para obter controle total da parte financeira da população. e ele ainda está ativo na câmara aguardando a aprovação. que no nosso ponto de vista, na verdade o que estava sendo aguardada era a neutralização da oposição no congresso.o congresso nacional decreta: art. 1 fica criado o limite máximo de consumo, valor máximo que cada pessoa física residente no país poderá utilizar, mensalmente, para custear sua vida e as de seus dependentes. 1 o limite máximo de consumo fica definido como dez vezes o valor da renda per capita nacional, mensal, calculada pelo instituto brasileiro de geografia e estatística ibge, em relação ao ano anterior.art. 2 por um período de sete anos, a partir do dia primeiro de janeiro do ano seguinte ao da publicação desta lei, toda pessoa física brasileira, residente ou não no país, e todo estrangeiro residente no brasil, só poderá dispor, mensalmente, para custear sua vida e a de seus dependentes, de um valor menor ou igual ao limite máximo de consumo.art. 3 a parcela dos rendimentos recebidos por pessoas físicas, inclusive os que estejam sujeitos à tributação exclusiva na fonte ou definitiva, excedente ao limite máximo de consumo será depositada, mensalmente, a título de empréstimo compulsório, em uma conta especial de caderneta de poupança, em nome do depositante, denominada poupança fraterna. [ ]",0,9.49,1933,316,0.0,1.81,12.66,24.37,11.39,5.06,4.11,4.43,3,"0,71","0,25","0,04"
Salário de Vera Magalhães na TV Cultura é de R$ 500 mil #boato,boatos.org,31/08/2022,"pera aí! a vera magalhães ganha 500 mil por ano por uma fundação sustentada pelo gov de sp! ou seja ela é empregada do dória! agora que a casa caiu, se entende porq tanto ódio ao pr candidato! tarcisão vai cortar a mamata! vera magalhães ganha 500 mil por mês do poder público para atacar candidato. versão 3: a jornalista vera magalhães tem um contrato com a tv cultura, onde ela recebe r$ 500 mil para falar mal do presidente candidato. ela mereceu e muito o desabafo do candidato.",0,24.72,483,89,0.0,1.66,3.37,22.47,17.98,5.62,6.74,5.62,3,"0,73","0,25","0,02"
Comercial do Banco do Brasil vetado por Bolsonaro custou R$ 17 milhões #boato,boatos.org,06/05/2019,"comercial vetado por candidato custou ao banco do brasil 17 milhões. segundo assessoria do banco do brasil, o comercial vetado custou 17 milhões a estatal. pra comparar, o filme tropa de elite inteiro custou 11 milhões. o custo real seria ainda de 400 mil. 17 milhões? tem que privatizar mesmo.agora entendi a verdade, sobre a polêmica do comercial do banco do brasil, onde o presidente candidato vetou este comercial!! a imprensa, a esquerda, etc, caíram em cima, criticando o veto, e alegando que o mesmo fez isso, devido o comercial conter cenas de diversidade!!! nada disso!!!!!!!! assista o vídeo abaixo!! o comercial de 30 segundos, horroroso, na minha opinião e que seria algo de baixo custo ( 400 mil reais) sugere o vídeo!!! valor do comercial: 17.000.000,00 ( dezessete milhões de reais)",0,14.39,797,132,0.0,4.14,4.55,21.97,12.88,3.79,5.3,4.55,3,"0,57","0,4","0,03"
